ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,Total_Injection_VOL,BORE_OIL_VOL
24.0,100.0,29.303,0.592,8861.0,545.0
24.0,100.0,29.319,0.605,8868.0,534.0
24.0,100.0,29.513,0.813,8881.0,531.0
24.0,100.0,29.284,0.574,8881.0,531.0
24.0,100.0,29.484,0.799,8921.0,526.0
24.0,100.0,29.415,0.764,8907.0,528.0
24.0,100.0,29.547,0.832,8820.0,530.0
24.0,100.0,29.362,0.672,8642.0,521.0
24.0,100.0,29.12,0.405,8597.0,516.0
24.0,100.0,29.356,0.669,8667.0,506.0
24.0,100.0,29.522,0.836,8193.0,510.0
24.0,100.0,29.421,0.736,8462.0,507.0
24.0,100.0,29.278,0.569,8677.0,500.0
24.0,100.0,29.254,0.565,8928.0,504.0
24.0,100.0,29.323,0.635,8866.0,500.0
24.0,100.0,29.438,0.765,8822.0,501.0
24.0,100.0,29.37,0.671,8869.0,501.0
24.0,100.0,29.119,0.405,8877.0,500.0
24.0,100.0,29.166,0.477,8917.0,494.0
24.0,100.0,29.487,0.816,8946.0,497.0
24.0,97.91667,29.453,0.791,9144.0,502.0
24.0,100.0,29.327,0.683,8955.0,501.0
24.0,100.0,29.427,0.78,8991.0,497.0
24.0,100.0,29.405,0.741,9002.0,496.0
24.0,100.0,29.467,0.801,2559.0,485.0
24.0,100.0,29.432,0.747,9292.0,483.0
24.0,100.0,29.322,0.625,9286.0,482.0
13.61,56.38641,29.61,0.908,5568.0,323.0
0.0,0.14047,1.282,1.237,0.0,0.0
0.0,0.13806,1.265,1.258,0.0,0.0
0.0,0.12714,1.272,1.272,0.0,0.0
0.0,0.59861,2.907,2.787,0.0,0.0
23.08,89.85743,30.516,1.08,7225.0,500.0
24.0,100.0,29.196,0.451,9304.0,469.0
24.0,100.0,29.453,0.505,9379.0,443.0
24.0,100.0,30.361,0.371,9273.0,430.0
24.0,100.0,29.8,0.422,8900.0,414.0
24.0,100.0,29.323,0.612,9029.0,430.0
24.0,100.0,29.221,0.513,9010.0,416.0
24.0,100.0,29.149,0.453,9152.0,413.0
24.0,100.0,29.107,0.409,9318.0,409.0
24.0,100.0,29.14,0.445,9323.0,410.0
24.0,100.0,29.308,0.627,8918.0,408.0
24.0,100.0,29.435,0.75,8774.0,410.0
24.0,100.0,29.484,0.811,8448.0,415.0
24.0,100.0,29.378,0.684,8765.0,412.0
24.0,100.0,29.373,0.677,8763.0,401.0
24.0,100.0,29.393,0.672,8739.0,415.0
24.0,100.0,29.323,0.622,8725.0,419.0
24.0,100.0,29.162,0.426,8750.0,415.0
24.0,100.0,29.129,0.403,8678.0,432.0
24.0,100.0,29.173,0.391,8641.0,419.0
24.0,100.0,29.263,0.414,8621.0,401.0
24.0,100.0,29.336,0.606,8662.0,425.0
23.32,68.64707,34.854,5.056,6217.0,351.0
24.0,99.99819,29.576,0.525,8543.0,427.0
24.0,100.0,29.868,0.722,8261.0,426.0
24.0,100.0,29.704,0.528,8494.0,423.0
24.0,100.0,29.496,0.377,8668.0,425.0
24.0,100.0,29.61,0.509,8669.0,419.0
24.0,100.0,29.902,0.736,8692.0,418.0
24.0,97.91667,29.851,0.791,8661.0,416.0
24.0,97.91667,29.568,0.563,8638.0,386.0
24.0,100.0,28.611,0.533,8749.0,392.0
24.0,100.0,26.566,0.579,9201.0,408.0
24.0,100.0,26.607,0.627,9069.0,405.0
24.0,97.91667,26.463,0.468,9089.0,402.0
24.0,100.0,26.765,0.793,9081.0,400.0
24.0,100.0,26.95,0.965,9211.0,398.0
24.0,100.0,26.986,0.998,9202.0,399.0
24.0,100.0,26.65,0.774,9171.0,393.0
24.0,100.0,26.311,0.509,9186.0,400.0
24.0,100.0,26.576,0.612,9233.0,399.0
24.0,100.0,26.846,0.753,9281.0,400.0
24.0,100.0,26.898,0.767,9283.0,396.0
23.17,90.67177,28.064,1.425,6141.0,348.0
24.0,100.0,27.411,0.613,8376.0,387.0
24.0,100.0,28.451,0.543,8563.0,386.0
24.0,100.0,26.474,0.454,8774.0,397.0
24.0,100.0,26.419,0.418,6577.0,393.0
24.0,100.0,26.299,0.427,8196.0,394.0
24.0,100.0,26.526,0.423,8548.0,382.0
24.0,100.0,26.705,0.533,8622.0,383.0
24.0,100.0,26.818,0.763,8644.0,380.0
24.0,100.0,26.75,0.716,8728.0,380.0
24.0,100.0,26.647,0.702,8746.0,375.0
24.0,99.94536,26.937,0.729,8747.0,371.0
24.0,100.0,26.746,0.614,8703.0,392.0
24.0,100.0,26.727,0.845,8785.0,343.0
24.0,100.0,26.728,0.738,8818.0,343.0
24.0,100.0,27.144,0.909,8829.0,372.0
19.5,77.57303,29.597,3.123,8810.0,316.0
24.0,89.98931,29.905,1.933,8944.0,365.0
24.0,99.99895,27.15,0.978,8929.0,390.0
24.0,100.0,27.134,0.935,8949.0,393.0
23.5,94.02166,28.276,1.535,3803.0,375.0
24.0,99.99372,27.731,0.928,6943.0,377.0
24.0,100.0,27.929,0.798,7764.0,390.0
24.0,100.0,28.226,0.759,6241.0,395.0
24.0,100.0,27.532,0.727,9037.0,364.0
24.0,100.0,27.309,0.564,13841.0,358.0
24.0,100.0,27.439,0.714,14260.0,348.0
24.0,100.0,27.442,0.684,14070.0,322.0
24.0,100.0,27.148,0.569,13978.0,319.0
24.0,100.0,26.521,0.712,14141.0,336.0
24.0,100.0,26.635,0.802,12945.0,394.0
24.0,100.0,26.906,0.763,14045.0,391.0
24.0,100.0,26.433,0.612,14107.0,399.0
24.0,100.0,26.555,0.474,8922.0,401.0
24.0,97.91667,27.135,0.803,8777.0,401.0
24.0,100.0,27.098,0.791,8780.0,399.0
24.0,100.0,26.513,0.531,8831.0,394.0
24.0,100.0,26.2,0.421,8820.0,407.0
24.0,100.0,27.019,0.538,8817.0,389.0
24.0,100.0,27.783,0.444,8798.0,400.0
24.0,100.0,27.869,0.373,8818.0,389.0
24.0,100.0,27.98,0.681,8798.0,390.0
24.0,100.0,27.817,0.429,8802.0,387.0
24.0,100.0,27.846,0.441,8795.0,383.0
24.0,100.0,27.929,0.65,8792.0,380.0
24.0,100.0,28.121,0.622,8772.0,377.0
24.0,100.0,28.059,0.617,8813.0,374.0
24.0,100.0,27.957,0.528,8828.0,370.0
24.0,100.0,27.72,0.403,8819.0,367.0
24.0,100.0,27.831,0.522,8775.0,362.0
24.0,100.0,28.149,0.631,8725.0,360.0
24.0,100.0,28.074,0.543,11393.0,361.0
24.0,100.0,27.429,0.575,14035.0,355.0
24.0,100.0,27.643,0.701,14122.0,371.0
24.0,100.0,27.4,0.487,14228.0,366.0
24.0,100.0,27.632,0.536,14284.0,369.0
24.0,100.0,28.143,0.817,14231.0,368.0
11.33,65.08566,27.939,1.372,7929.0,155.0
24.0,100.0,27.195,0.849,8589.0,414.0
24.0,100.0,27.096,0.609,8633.0,385.0
24.0,100.0,26.969,0.435,8614.0,378.0
24.0,100.0,26.933,0.482,8599.0,372.0
24.0,100.0,27.073,0.7,8587.0,369.0
24.0,100.0,27.005,0.724,8598.0,367.0
24.0,100.0,27.023,0.781,8608.0,362.0
24.0,100.0,27.003,0.774,8590.0,365.0
24.0,100.0,27.036,0.83,8604.0,359.0
24.0,100.0,26.954,0.797,8630.0,356.0
24.0,100.0,26.911,0.793,8611.0,351.0
24.0,100.0,26.887,0.786,8663.0,349.0
24.0,100.0,26.873,0.76,8736.0,346.0
24.0,97.91667,26.629,0.813,8740.0,345.0
24.0,100.0,26.544,0.814,8741.0,342.0
24.0,100.0,26.293,0.563,8730.0,341.0
24.0,100.0,26.344,0.652,8740.0,338.0
24.0,100.0,26.446,0.621,8730.0,330.0
24.0,97.91667,26.454,0.784,8724.0,333.0
24.0,100.0,26.505,0.828,8704.0,331.0
24.0,100.0,26.575,0.888,8688.0,331.0
24.0,100.0,26.493,0.795,8724.0,328.0
24.0,100.0,26.386,0.687,8712.0,327.0
24.0,100.0,26.721,0.851,8715.0,320.0
21.67,70.95083,37.823,2.414,6110.0,226.0
24.0,76.12115,33.655,5.663,6849.0,255.0
24.0,100.0,26.675,0.9,12799.0,323.0
24.0,100.0,26.746,0.849,14126.0,319.0
24.0,100.0,26.725,0.931,14074.0,321.0
24.0,100.0,26.796,0.788,13985.0,323.0
24.0,100.0,26.953,0.897,13851.0,324.0
24.0,100.0,26.971,0.877,13791.0,325.0
24.0,100.0,27.078,0.807,13855.0,328.0
24.0,100.0,26.922,0.581,13431.0,330.0
23.33,90.16816,28.47,1.857,7621.0,295.0
24.0,100.0,27.203,0.617,8307.0,333.0
24.0,100.0,26.869,0.612,8346.0,333.0
24.0,100.0,26.595,0.539,8355.0,331.0
24.0,100.0,26.412,0.473,8353.0,327.0
24.0,100.0,26.626,0.611,8308.0,325.0
24.0,100.0,26.716,0.468,8305.0,315.0
20.83,84.53231,27.938,1.098,7312.0,264.0
24.0,100.0,28.355,0.72,9238.0,304.0
24.0,100.0,28.194,0.884,9277.0,290.0
24.0,100.0,27.167,0.762,9261.0,299.0
24.0,100.0,26.478,0.761,8835.0,303.0
22.67,76.06705,30.091,3.506,7120.0,304.0
24.0,80.90738,30.596,3.799,7393.0,272.0
24.0,100.0,26.181,0.428,8879.0,308.0
24.0,100.0,26.435,0.705,8797.0,294.0
24.0,100.0,26.56,0.821,8834.0,295.0
24.0,100.0,26.534,0.758,8841.0,294.0
24.0,100.0,26.164,0.422,8845.0,289.0
24.0,100.0,26.531,0.747,8814.0,287.0
24.0,100.0,26.548,0.687,8823.0,287.0
24.0,100.0,26.461,0.545,8867.0,282.0
23.58,83.14753,28.882,2.805,7380.0,244.0
24.0,99.95452,26.751,0.822,9242.0,289.0
24.0,100.0,26.492,0.731,9318.0,284.0
24.0,100.0,26.741,0.865,9317.0,277.0
24.0,100.0,26.68,0.646,9307.0,277.0
24.0,100.0,26.749,0.545,9271.0,278.0
24.0,100.0,26.878,0.332,9237.0,275.0
24.0,100.0,27.526,0.4,9230.0,278.0
24.0,100.0,27.816,0.62,9232.0,263.0
24.0,100.0,27.651,0.385,9235.0,255.0
24.0,100.0,27.87,0.441,9257.0,260.0
24.0,100.0,27.724,0.383,9261.0,259.0
24.0,100.0,28.154,1.0,9260.0,257.0
24.0,100.0,28.246,1.073,9244.0,256.0
24.0,100.0,27.894,0.677,9230.0,251.0
24.0,100.0,28.033,1.064,9375.0,243.0
24.0,100.0,27.563,0.776,13113.0,251.0
24.0,100.0,27.569,0.76,14101.0,239.0
24.0,100.0,26.971,0.647,14413.0,244.0
24.0,100.0,27.152,0.755,14476.0,243.0
24.0,100.0,27.167,0.704,14594.0,243.0
24.0,100.0,27.574,0.687,14212.0,248.0
24.0,100.0,26.481,0.674,14329.0,269.0
24.0,100.0,26.672,0.707,14292.0,267.0
24.0,100.0,26.842,0.66,14319.0,271.0
24.0,100.0,27.344,1.13,11513.0,269.0
24.0,100.0,27.407,1.099,8909.0,273.0
24.0,100.0,27.002,0.656,9004.0,269.0
24.0,100.0,26.956,0.641,9058.0,266.0
24.0,100.0,27.047,0.788,9047.0,264.0
24.0,100.0,26.893,0.701,9046.0,260.0
24.0,100.0,26.864,0.659,9037.0,260.0
24.0,100.0,26.762,0.537,8995.0,257.0
24.0,100.0,27.091,0.801,9016.0,254.0
24.0,100.0,27.136,0.775,9018.0,251.0
24.0,100.0,27.067,0.728,9017.0,251.0
24.0,100.0,27.301,0.942,9018.0,248.0
24.0,100.0,26.956,0.983,9078.0,247.0
24.0,100.0,27.493,0.867,9042.0,238.0
24.0,100.0,26.254,0.535,8993.0,245.0
24.0,100.0,26.195,0.48,9016.0,243.0
24.0,100.0,26.197,0.48,9128.0,246.0
24.0,100.0,26.204,0.478,9175.0,234.0
24.0,100.0,26.364,0.465,9167.0,230.0
24.0,100.0,26.264,0.5,9165.0,228.0
24.0,100.0,26.369,0.472,9151.0,230.0
24.0,100.0,26.554,0.43,9142.0,227.0
24.0,100.0,26.507,0.407,9109.0,220.0
24.0,100.0,26.725,0.501,9109.0,218.0
24.0,100.0,27.084,0.796,9098.0,220.0
24.0,100.0,26.741,0.667,9101.0,221.0
24.0,100.0,27.289,0.955,9116.0,217.0
23.0,100.0,27.498,0.924,8743.0,206.0
24.0,100.0,27.402,0.766,9134.0,212.0
24.0,100.0,27.013,0.437,9121.0,213.0
24.0,100.0,27.046,0.486,9126.0,208.0
24.0,100.0,27.286,0.444,9134.0,204.0
24.0,100.0,27.798,0.894,9016.0,200.0
24.0,100.0,27.575,0.633,7613.0,197.0
24.0,100.0,27.391,0.585,8994.0,199.0
24.0,100.0,27.155,0.636,8576.0,199.0
24.0,100.0,27.038,0.69,10493.0,198.0
22.83,86.52358,28.45,1.934,7269.0,167.0
24.0,100.0,26.48,0.472,7938.0,197.0
24.0,100.0,26.263,0.435,8077.0,223.0
24.0,100.0,26.451,0.744,8043.0,217.0
24.0,100.0,26.425,0.729,8059.0,216.0
